income_group,target_pop,hs_constraints,vaccine_doses,vaccine,age_groups_covered,age_groups_covered_d4,vacc_start,dt,repetition,seeding_cases,vacc_per_week,t_d3,t_d4,vfr,vfr2,max_Rt_var2_scal,vfr_time1,vfr_time2,vfr2_time1,vfr2_time2,mu_ab_infection,mu_ab_inf_scal_vfr,max_ab,hosp_scal_vfr,ICU_scal_vfr,hosp_scal_vfr2,ICU_scal_vfr2,omicron_vaccine,variant_specific,vaccine_vfr,dose_4_fold_increase,vfr_drift_factor,rt_drift_factor,end_date,infection_decay_rate_scale,age_groups_covered_d3,age_groups_covered_d5,age_groups_covered_d6,age_groups_covered_d7,age_groups_covered_d8,age_groups_covered_d9,t_d5,t_d6,t_d7,t_d8,t_d9,scenario,name,strategy,mu_ab_d1,mu_ab_d2,k,dose_3_fold_increase,hl_s,hl_l,period_s,period_l,ab_50,ab_50_severe,std10
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,34,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,333,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,34,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,334,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,34,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,335,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,34,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,336,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,35,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,337,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,35,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,338,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,35,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,339,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,35,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,340,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,36,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,341,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,36,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,342,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,36,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,343,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,36,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,344,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,37,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,345,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,37,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,346,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,37,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,347,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,37,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,348,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,38,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,349,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,38,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,350,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,38,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,351,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,38,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,352,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,39,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,353,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,39,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,354,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,39,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,355,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,39,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,356,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,40,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,357,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,40,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,358,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,40,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,359,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,40,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,360,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,41,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,361,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,41,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,362,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,41,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,363,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,41,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,364,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,42,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,365,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,42,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,366,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,42,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,367,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,42,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,368,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,43,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,369,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,43,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,370,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,43,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,371,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,43,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,372,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,44,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,373,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,44,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,374,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,44,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,375,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,44,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,376,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,45,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,377,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,45,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,378,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,45,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,379,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,45,10,0.02,227,365,5.1,10,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,1,1,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,380,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
LMIC,1000000,Present,5,"AstraZeneca Primary, Moderna Booster",15,5,4/1/2021,0.25,46,10,0.02,227,365,5.1,5.1,1,11/27/2021,12/31/2021,10/1/2023,10/31/2023,1,0.5,5,0.3,0.3,0.3,0.3,1,0,3.162,1,1.05,1.05,12/31/2024,1,15,5,5,5,5,5,365,366,365,365,1,381,rq4_lmic_newvariant,realistic,0.103687081651056,0.36152700186421255,3.1804021615713367,3.1207189877131443,34.51428287017532,581.3760329248341,75.24835745857536,366.457174120638,0.09092243952375802,0.02105839765119326,0.44
